"","21444515","21444506","21444517","21444504","21444511","21444503","21444513","21444501","21444510","21444508"
"@TaySwiftAus","0.0","0.0","1.253733371897854","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"–","0.0","0.0","0.0","0.0","0.0","0.5113421558556028","0.0","0.0","0.0","1.0226843117112057"
"SONG","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.626866685948927","0.0"
"U","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.253733371897854"
"T","0.0","0.0","1.253733371897854","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"The","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0226843117112057","0.5113421558556028","0.0"
"life","0.0","0.0","0.0","0.0","0.7522400231387125","0.0","0.0","0.0","0.0","0.0"
"????","0.0","0.0","1.253733371897854","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"could","0.0","0.6136105870267234","0.0","0.0","0.0","0.0","0.0","1.0226843117112057","0.0","0.0"
"R","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.253733371897854"
"ahh","0.0","0.0","0.0","1.253733371897854","0.0","0.0","0.0","0.0","0.0","0.0"
"cont","0.0","0.0","0.0","0.0","0.7522400231387125","0.0","0.0","0.0","0.0","0.0"
"hard","0.0","0.0","0.0","0.0","0.0","0.626866685948927","0.0","0.0","0.0","0.0"
"With","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.626866685948927","0.0"
"“","0.0","0.0","0.0","0.0","0.0","0.626866685948927","0.0","0.0","0.0","0.0"
"Scotsmancom","0.0","0.0","0.0","0.0","0.0","0.626866685948927","0.0","0.0","0.0","0.0"
"You'll","0.0","0.0","0.0","1.253733371897854","0.0","0.0","0.0","0.0","0.0","0.0"
"d","0.0","0.0","1.0226843117112057","0.0","0.0","0.5113421558556028","0.0","0.0","0.0","0.0"
"I'm","0.0","0.6136105870267234","0.0","0.0","0.6136105870267234","0.0","0.0","0.0","0.0","0.0"
"…","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.626866685948927","0.0"
"Wash","0.0","0.0","1.253733371897854","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"a","0.0","0.0","0.0","0.0","1.0891739799829494","0.3025483277730415","0.0","0.0","0.9076449833191246","0.0"
"n","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.253733371897854","0.0","0.0"
"back","0.0","0.0","0.0","1.253733371897854","0.0","0.0","0.0","0.0","0.0","0.0"
"!!","0.44376463783757547","0.0","0.8875292756751509","0.0","0.5325175654050905","0.0","0.0","0.0","0.0","0.0"
"shaft","0.0","0.7522400231387125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"up","0.44376463783757547","0.0","0.8875292756751509","0.0","0.0","0.0","0.0","0.0","0.0","0.8875292756751509"
"i","0.5113421558556028","0.0","0.0","0.0","0.6136105870267234","0.0","0.0","0.0","0.0","0.0"
"yes","0.0","0.0","0.0","0.0","0.0","0.0","1.253733371897854","0.0","0.0","0.0"
"u","0.0","0.0","1.0226843117112057","0.0","0.0","0.0","0.0","0.0","0.5113421558556028","0.0"
"Hous","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.626866685948927","0.0"
"Halloween","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.253733371897854"
"what","0.0","0.0","0.0","0.0","0.0","0.0","1.253733371897854","0.0","0.0","0.0"
"r","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.626866685948927","0.0"
"katirina","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.626866685948927","0.0"
"http://bit.ly/BFiPad2","0.0","0.7522400231387125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"}","0.0","0.7522400231387125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"|","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.626866685948927","0.0"
"{","0.0","0.7522400231387125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"reflect","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.253733371897854","0.0","0.0"
"week","0.626866685948927","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"to","0.0","0.7261159866552997","0.0","0.0","0.3630579933276499","0.3025483277730415","0.0","1.210193311092166","0.3025483277730415","0.0"
"con","0.0","0.0","0.0","0.0","0.0","0.0","1.253733371897854","0.0","0.0","0.0"
